MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen 
Liander N.V.,Liander N.V. (NW),,Marnixkade,1015ZH,1015ZH,AMSTERDAM,NL,ELK,KVB,62,1.0,0.5806,1.0,0.48,1x25,1977,0.5,0.4194,1.1
,GAS Liander,,Marnixkade,1015ZH,1015ZH,AMSTERDAM,NL,GAS,KVB,50,1.0,0.64,1.0,1.0,G4,815,0.0,0.44,
,Liander N.V. (NW),,Marnixkade,1015ZJ,1015ZJ,AMSTERDAM,NL,ELK,KVB,49,1.0,0.6327,1.0,0.43,3x25,2004,0.5714,0.5306000000000001,1
,GAS Liander,,Marnixkade,1015ZJ,1015ZJ,AMSTERDAM,NL,GAS,KVB,40,1.0,0.625,1.0,1.0,G4,815,0.0,0.55,
,Liander N.V. (NW),,Marnixkade,1015ZK,1015ZK,AMSTERDAM,NL,ELK,KVB,35,1.0,0.9143000000000001,1.0,0.51,1x25,2072,0.2286,0.2,1
,GAS Liander,,Marnixkade,1015ZK,1015ZK,AMSTERDAM,NL,GAS,KVB,33,1.0,0.8787999999999999,1.0,0.94,G4,1052,0.0,0.2121,
Liander N.V.,Liander N.V. (NW),,Marnixkade,1015ZL,1015ZL,AMSTERDAM,NL,ELK,KVB,42,1.0,0.7143,1.0,0.55,3x25,2224,0.6429,0.5476,1.3
,GAS Liander,,Marnixkade,1015ZL,1015ZL,AMSTERDAM,NL,GAS,KVB,32,1.0,0.8438,1.0,0.97,G4,1285,0.0,0.6563,
Liander N.V.,Liander N.V. (NW),,Marnixplein,1015ZM,1015ZN,AMSTERDAM,NL,ELK,KVB,59,1.0,0.8475,1.0,0.49,1x35,2055,0.1525,0.1017,1
,GAS Liander,,Marnixplein,1015ZN,1015ZN,AMSTERDAM,NL,GAS,KVB,45,1.0,1.0,1.0,1.0,G4,867,0.0,0.0667,
,Liander N.V. (NW),,Tweede Marnixplantsoen,1015ZP,1015ZP,AMSTERDAM,NL,ELK,KVB,16,1.0,0.9375,1.0,0.38,1x25,2249,0.5,0.5,1
,GAS Liander,,Tweede Marnixplantsoen,1015ZP,1015ZP,AMSTERDAM,NL,GAS,KVB,12,1.0,1.0,1.0,0.92,G4,1252,0.0,0.5832999999999999,
,Liander N.V. (NW),,Nieuwe Tuinstraat,1015ZR,1015ZR,AMSTERDAM,NL,ELK,KVB,15,1.0,0.9333,1.0,0.6,1x25,3144,0.2,0.1333,1
,GAS Liander,,Nieuwe Tuinstraat,1015ZR,1015ZR,AMSTERDAM,NL,GAS,KVB,12,1.0,0.9167000000000001,1.0,0.92,G4,1655,0.0,0.0,
Liander N.V.,Liander N.V. (NW),,Singel,1016AA,1016AA,AMSTERDAM,NL,ELK,KVB,65,1.0,0.9845999999999999,1.0,0.63,1x35,4104,0.1231,0.061500000000000006,1.1
Liander N.V.,GAS Liander,,Singel,1016AA,1016AA,AMSTERDAM,NL,GAS,KVB,63,1.0,0.9841,1.0,0.92,G4,1359,0.0,0.0635,
Liander N.V.,Liander N.V. (NW),,Singel,1016AB,1016AB,AMSTERDAM,NL,ELK,KVB,22,1.0,0.8181999999999999,1.0,0.45,3x25,14780,0.3636,0.3182,1.1
Liander N.V.,GAS Liander,,Singel,1016AB,1016AB,AMSTERDAM,NL,GAS,KVB,16,1.0,0.9375,1.0,0.63,G4,3275,0.0,0.3125,
Liander N.V.,Liander N.V. (NW),,Singel,1016AC,1016AC,AMSTERDAM,NL,ELK,KVB,22,1.0,0.7726999999999999,1.0,0.41,3x25,11162,0.6818000000000001,0.5909,1.3
,GAS Liander,,Singel,1016AC,1016AC,AMSTERDAM,NL,GAS,KVB,17,1.0,1.0,1.0,0.65,G4,2299,0.0,0.7646999999999999,
Liander N.V.,Liander N.V. (NW),,Singel,1016AD,1016AD,AMSTERDAM,NL,ELK,KVB,52,1.0,0.9615,1.0,0.5,1x25,3495,0.44229999999999997,0.3846,1.1
,GAS Liander,,Singel,1016AD,1016AD,AMSTERDAM,NL,GAS,KVB,45,1.0,1.0,1.0,0.91,G4,1218,0.0,0.44439999999999996,
,Liander N.V. (NW),,Singel,1016AE,1016AE,AMSTERDAM,NL,ELK,KVB,32,1.0,0.9688,1.0,0.72,3x25,4507,0.6875,0.625,1.2
,GAS Liander,,Singel,1016AE,1016AE,AMSTERDAM,NL,GAS,KVB,28,1.0,0.9643,1.0,0.79,G4,3068,0.0,0.6429,
,Liander N.V. (NW),,Singel,1016AG,1016AG,AMSTERDAM,NL,ELK,KVB,18,1.0,0.7778,1.0,0.28,1x25,5592,0.7778,0.6111,1.7
,GAS Liander,,Singel,1016AG,1016AG,AMSTERDAM,NL,GAS,KVB,14,1.0,1.0,1.0,0.79,G4,1929,0.0,0.7143,
,Liander N.V. (NW),,Singel,1016AH,1016AH,AMSTERDAM,NL,ELK,KVB,27,1.0,0.8889,1.0,0.37,1x25,4145,0.3333,0.22219999999999998,1.2
,GAS Liander,,Singel,1016AH,1016AH,AMSTERDAM,NL,GAS,KVB,21,1.0,0.8571,1.0,0.52,G4,2462,0.0,0.1905,
,Liander N.V. (NW),,Singel,1016AJ,1016AJ,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.55,1x35,3232,0.5455,0.5455,1.2
,GAS Liander,,Singel,1016AJ,1016AK,AMSTERDAM,NL,GAS,KVB,36,1.0,1.0,1.0,0.64,G4,1999,0.0,0.5278,
Liander N.V.,Liander N.V. (NW),,Singel,1016AK,1016AK,AMSTERDAM,NL,ELK,KVB,35,1.0,0.9429000000000001,1.0,0.54,3x25,5236,0.6,0.4857,1.3
,Liander N.V. (NW),,Driekoningenstraat,1016AL,1016AL,AMSTERDAM,NL,ELK,KVB,29,1.0,0.9309999999999999,1.0,0.52,1x35,1730,0.4828,0.4828,1
,GAS Liander,,Driekoningenstraat,1016AL,1016AL,AMSTERDAM,NL,GAS,KVB,26,1.0,0.9231,1.0,0.96,G4,1152,0.0,0.5,
,Liander N.V. (NW),,Gasthuismolensteeg,1016AM,1016AM,AMSTERDAM,NL,ELK,KVB,10,1.0,1.0,1.0,0.4,1x25,4626,0.3,0.2,1.1
,GAS Liander,,Gasthuismolensteeg,1016AM,1016AM,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.9,G4,981,0.0,0.2,
Liander N.V.,Liander N.V. (NW),,Gasthuismolensteeg,1016AN,1016AN,AMSTERDAM,NL,ELK,KVB,24,1.0,0.8332999999999999,1.0,0.42,1x35,3223,0.5,0.25,1.4
,GAS Liander,,Gasthuismolensteeg,1016AN,1016AN,AMSTERDAM,NL,GAS,KVB,19,1.0,0.8421,1.0,0.89,G4,1539,0.0,0.2632,
,Liander N.V. (NW),,Treeftsteeg,1016AP,1016AR,AMSTERDAM,NL,ELK,KVB,35,1.0,0.9714,1.0,0.43,1x35,2101,0.4571,0.4286,1.1
,GAS Liander,,Treeftsteeg,1016AP,1016AR,AMSTERDAM,NL,GAS,KVB,30,1.0,0.9667,1.0,0.9,G4,1291,0.0,0.43329999999999996,
,Liander N.V. (NW),,Wijde Heisteeg,1016AS,1016AS,AMSTERDAM,NL,ELK,KVB,17,1.0,0.9412,1.0,0.35,1x35,6217,0.3529,0.2353,1.2
,GAS Liander,,Wijde Heisteeg,1016AS,1016AS,AMSTERDAM,NL,GAS,KVB,17,1.0,0.8824,1.0,0.94,G4,924,0.0,0.1176,
Liander N.V.,Liander N.V. (NW),,Dubbeleworststeeg,1016AT,1016AW,AMSTERDAM,NL,ELK,KVB,28,1.0,0.8929,1.0,0.64,3x25,7316,0.2857,0.1429,1.1
,GAS Liander,,Dubbeleworststeeg,1016AT,1016AW,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9545,1.0,0.82,G4,2339,0.0,0.1364,
,Liander N.V. (NW),,Herengracht,1016AX,1016BC,AMSTERDAM,NL,ELK,KVB,37,1.0,0.8649,1.0,0.65,3x25,3533,0.3514,0.3243,1.1
Liander N.V.,GAS Liander,,Herengracht,1016AX,1016BC,AMSTERDAM,NL,GAS,KVB,32,1.0,0.8438,1.0,0.75,G4,2002,0.0,0.2813,
,Liander N.V. (NW),,Oude Leliestraat,1016BD,1016BD,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.45,1x25,7699,0.3636,0.1818,1.2
,GAS Liander,,Oude Leliestraat,1016BD,1016BD,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.91,G4,2484,0.0,0.1818,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BE,1016BE,AMSTERDAM,NL,ELK,KVB,64,1.0,0.8438,1.0,0.59,3x25,5900,0.2188,0.1094,1
,GAS Liander,,Herengracht,1016BE,1016BE,AMSTERDAM,NL,GAS,KVB,56,1.0,0.9107,1.0,0.88,G4,2455,0.0,0.08929999999999999,
,Liander N.V. (NW),,Herengracht,1016BG,1016BG,AMSTERDAM,NL,ELK,KVB,24,1.0,1.0,1.0,0.5,1x35,7113,0.6667000000000001,0.625,1.1
,GAS Liander,,Herengracht,1016BG,1016BG,AMSTERDAM,NL,GAS,KVB,20,1.0,0.9,1.0,0.8,G4,3438,0.0,0.45,
,Liander N.V. (NW),,Herengracht,1016BH,1016BH,AMSTERDAM,NL,ELK,KVB,34,1.0,0.8824,1.0,0.59,3x25,3595,0.5294,0.3824,1.4
,GAS Liander,,Herengracht,1016BH,1016BH,AMSTERDAM,NL,GAS,KVB,27,1.0,0.963,1.0,0.7,G4,1678,0.0,0.44439999999999996,
,Liander N.V. (NW),,Herengracht,1016BJ,1016BJ,AMSTERDAM,NL,ELK,KVB,31,1.0,1.0,1.0,0.32,3x25,4794,0.1935,0.129,1.1
,GAS Liander,,Herengracht,1016BJ,1016BJ,AMSTERDAM,NL,GAS,KVB,28,1.0,1.0,1.0,0.79,G4,1900,0.0,0.035699999999999996,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BK,1016BK,AMSTERDAM,NL,ELK,KVB,20,1.0,0.75,1.0,0.6,3x25,2473,0.75,0.65,1.5
,GAS Liander,,Herengracht,1016BK,1016BK,AMSTERDAM,NL,GAS,KVB,15,1.0,0.8667,1.0,0.67,G4,1455,0.0,0.7333,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BL,1016BL,AMSTERDAM,NL,ELK,KVB,16,1.0,0.875,1.0,0.5,1x35,5115,0.3125,0.3125,1
,GAS Liander,,Herengracht,1016BL,1016BL,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.77,G4,2632,0.0,0.3846,
Liander N.V.,Liander N.V. (NW),,Oude Spiegelstraat,1016BM,1016BM,AMSTERDAM,NL,ELK,KVB,26,1.0,0.8077,1.0,0.5,3x25,4343,0.1923,0.07690000000000001,1.2
,GAS Liander,,Oude Spiegelstraat,1016BM,1016BM,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9091,1.0,0.82,G4,1780,0.0,0.0909,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BN,1016BN,AMSTERDAM,NL,ELK,KVB,23,1.0,0.7826000000000001,1.0,0.57,3x25,3968,0.0435,0.0,1.1
,GAS Liander,,Herengracht,1016BN,1016BN,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.54,G4,3052,0.0,0.0,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BP,1016BS,AMSTERDAM,NL,ELK,KVB,37,1.0,0.8919,1.0,0.57,3x25,10527,0.4324,0.2703,1.2
,GAS Liander,,Herengracht,1016BP,1016BS,AMSTERDAM,NL,GAS,KVB,32,1.0,0.9063,1.0,0.63,G4,5577,0.0,0.25,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016BT,1016BT,AMSTERDAM,NL,ELK,KVB,37,1.0,0.7297,1.0,0.57,3x25,5597,0.6215999999999999,0.3784,1.4
,GAS Liander,,Herengracht,1016BT,1016BT,AMSTERDAM,NL,GAS,KVB,30,1.0,0.7667,1.0,0.8,G4,2221,0.0,0.16670000000000001,
,Liander N.V. (NW),,Herengracht,1016BV,1016BV,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9231,1.0,0.73,3x25,6868,0.3846,0.34619999999999995,1.1
,GAS Liander,,Herengracht,1016BV,1016BV,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9523999999999999,1.0,0.86,G4,2472,0.0,0.3333,
,Liander N.V. (NW),,Herengracht,1016BW,1016BW,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.45,3x25,6768,0.9091,0.6364,1.8
,GAS Liander,,Herengracht,1016BW,1016BW,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.6,G4,3334,0.0,0.7,
,Liander N.V. (NW),,Herengracht,1016BX,1016BX,AMSTERDAM,NL,ELK,KVB,24,0.9582999999999999,0.75,1.0,0.5,3x25,8027,0.6667000000000001,0.25,1.5
,GAS Liander,,Herengracht,1016BX,1016BX,AMSTERDAM,NL,GAS,KVB,17,1.0,0.8234999999999999,1.0,0.53,G4,3616,0.0,0.2353,
,Liander N.V. (NW),,Hartenstraat,1016BZ,1016BZ,AMSTERDAM,NL,ELK,KVB,26,1.0,1.0,1.0,0.42,3x25,7333,0.2692,0.11539999999999999,1.2
,GAS Liander,,Hartenstraat,1016BZ,1016BZ,AMSTERDAM,NL,GAS,KVB,25,1.0,1.0,1.0,0.84,G4,1553,0.0,0.12,
,Liander N.V. (NW),,Hartenstraat,1016CA,1016CA,AMSTERDAM,NL,ELK,KVB,27,1.0,1.0,1.0,0.56,1x25,5402,0.3704,0.2593,1.2
,GAS Liander,,Hartenstraat,1016CA,1016CA,AMSTERDAM,NL,GAS,KVB,25,1.0,1.0,1.0,0.88,G4,1320,0.0,0.24,
Liander N.V.,Liander N.V. (NW),,Hartenstraat,1016CB,1016CB,AMSTERDAM,NL,ELK,KVB,24,1.0,0.9582999999999999,1.0,0.33,1x35,9203,0.75,0.6667000000000001,1.3
,GAS Liander,,Hartenstraat,1016CB,1016CB,AMSTERDAM,NL,GAS,KVB,23,1.0,0.9565,1.0,0.96,G4,1606,0.0,0.6957,
,Liander N.V. (NW),,Hartenstraat,1016CC,1016CC,AMSTERDAM,NL,ELK,KVB,23,0.8261,0.9129999999999999,1.0,0.35,3x25,6494,0.3043,0.21739999999999998,1.1
,GAS Liander,,Hartenstraat,1016CC,1016CC,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.89,G4,1564,0.0,0.22219999999999998,
,Liander N.V. (NW),,Herengracht,1016CD,1016CD,AMSTERDAM,NL,ELK,KVB,32,1.0,0.9688,1.0,0.53,3x25,3876,0.40630000000000005,0.2813,1.3
,GAS Liander,,Herengracht,1016CD,1016CD,AMSTERDAM,NL,GAS,KVB,28,1.0,1.0,1.0,0.79,G4,1520,0.0,0.2857,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016CE,1016CE,AMSTERDAM,NL,ELK,KVB,31,1.0,0.9355,1.0,0.71,3x25,4421,0.129,0.0,1.1
Liander N.V.,GAS Liander,,Herengracht,1016CE,1016CE,AMSTERDAM,NL,GAS,KVB,28,1.0,0.8929,1.0,0.82,G4,2075,0.0,0.0,
,Liander N.V. (NW),,Herengracht,1016CG,1016CG,AMSTERDAM,NL,ELK,KVB,22,1.0,0.9545,1.0,0.68,3x25,8305,0.2727,0.0455,1.3
,GAS Liander,,Herengracht,1016CG,1016CG,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.65,G4,3743,0.0,0.1,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016CH,1016CH,AMSTERDAM,NL,ELK,KVB,18,1.0,0.7778,1.0,0.39,3x25,10563,0.44439999999999996,0.2778,1.1
,GAS Liander,,Herengracht,1016CH,1016CH,AMSTERDAM,NL,GAS,KVB,13,1.0,0.9231,1.0,0.46,G4,6704,0.0,0.3846,
Liander N.V.,Liander N.V. (NW),,Herengracht,1016CJ,1016CJ,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9615,1.0,0.54,3x25,8051,0.8077,0.6537999999999999,1.6
,GAS Liander,,Herengracht,1016CJ,1016CJ,AMSTERDAM,NL,GAS,KVB,24,1.0,1.0,1.0,0.79,G4,3699,0.0,0.6667000000000001,
,Liander N.V. (NW),,Leidsegracht,1016CK,1016CK,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.67,3x25,4296,0.44439999999999996,0.2778,1.2
,GAS Liander,,Leidsegracht,1016CK,1016CK,AMSTERDAM,NL,GAS,KVB,16,1.0,1.0,1.0,0.5,G4,2801,0.0,0.125,
,Liander N.V. (NW),,Leidsegracht,1016CL,1016CL,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.55,3x25,3606,0.1818,0.0,1.2
,GAS Liander,,Leidsegracht,1016CL,1016CP,AMSTERDAM,NL,GAS,KVB,33,1.0,0.9697,1.0,0.45,G4,2727,0.0,0.39390000000000003,
Liander N.V.,Liander N.V. (NW),,Leidsegracht,1016CM,1016CP,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9615,1.0,0.62,3x25,6163,0.6923,0.5385,1.4
Liander N.V.,Liander N.V. (NW),,Leidsegracht,1016CR,1016CR,AMSTERDAM,NL,ELK,KVB,43,1.0,0.907,1.0,0.49,3x25,6978,0.3721,0.11630000000000001,1.3
,GAS Liander,,Leidsegracht,1016CR,1016CR,AMSTERDAM,NL,GAS,KVB,38,1.0,0.9473999999999999,1.0,0.84,G4,2101,0.0,0.1316,
,Liander N.V. (NW),,Leidsegracht,1016CS,1016CS,AMSTERDAM,NL,ELK,KVB,19,1.0,0.9473999999999999,1.0,0.42,1x25,2870,0.7895,0.6315999999999999,1.3
,GAS Liander,,Leidsegracht,1016CS,1016CS,AMSTERDAM,NL,GAS,KVB,17,1.0,1.0,1.0,0.88,G4,1676,0.0,0.7059000000000001,
,Liander N.V. (NW),,Leidsegracht,1016CT,1016CT,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.33,1x35,6328,0.2778,0.0556,1.2
,GAS Liander,,Leidsegracht,1016CT,1016CT,AMSTERDAM,NL,GAS,KVB,16,1.0,1.0,1.0,0.63,G4,2434,0.0,0.0625,
,Liander N.V. (NW),,Leidsekade,1016CW,1016CW,AMSTERDAM,NL,ELK,KVB,28,1.0,0.6786,1.0,0.64,3x25,2174,0.5714,0.5714,1.3
,GAS Liander,,Leidsekade,1016CW,1016CW,AMSTERDAM,NL,GAS,KVB,26,1.0,0.6923,1.0,0.88,G4,2377,0.0,0.5769,
,Liander N.V. (NW),,Leidsekade,1016CX,1016CX,AMSTERDAM,NL,ELK,KVB,33,1.0,0.9697,1.0,0.45,1x25,2217,0.5455,0.5455,1
,GAS Liander,,Leidsekade,1016CX,1016CX,AMSTERDAM,NL,GAS,KVB,29,1.0,1.0,1.0,0.86,G4,1335,0.0,0.5517,
,Liander N.V. (NW),,Leidsekade,1016CZ,1016CZ,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.4,3x25,1910,0.8,0.8,1
,GAS Liander,,Leidsekade,1016CZ,1016CZ,AMSTERDAM,NL,GAS,KVB,19,1.0,1.0,1.0,0.84,G4,1061,0.0,0.7895,
,Liander N.V. (NW),,Leidsekade,1016DA,1016DA,AMSTERDAM,NL,ELK,KVB,24,1.0,0.9167000000000001,1.0,0.46,1x35,2079,0.7917000000000001,0.75,1
,GAS Liander,,Leidsekade,1016DA,1016DA,AMSTERDAM,NL,GAS,KVB,19,1.0,1.0,1.0,0.84,G4,1583,0.0,0.8421,
,Liander N.V. (NW),,Raadhuisstraat,1016DB,1016DB,AMSTERDAM,NL,ELK,KVB,17,1.0,0.8234999999999999,1.0,0.35,1x35,5010,0.4118,0.29410000000000003,1.3
,GAS Liander,,Raadhuisstraat,1016DB,1016DC,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9523999999999999,1.0,0.48,G4,4201,0.0,0.4286,
Liander N.V.,Liander N.V. (NW),,Raadhuisstraat,1016DC,1016DC,AMSTERDAM,NL,ELK,KVB,16,1.0,0.8125,1.0,0.44,3x25,10948,0.75,0.4375,1.6
Liander N.V.,Liander N.V. (NW),,Raadhuisstraat,1016DD,1016DD,AMSTERDAM,NL,ELK,KVB,12,1.0,0.8332999999999999,1.0,0.42,3x25,26467,0.75,0.4167,1.8
,GAS Liander,,Raadhuisstraat,1016DD,1016DD,AMSTERDAM,NL,GAS,KVB,11,1.0,0.9091,1.0,0.45,G4,4788,0.0,0.3636,
,Liander N.V. (NW),,Raadhuisstraat,1016DE,1016DE,AMSTERDAM,NL,ELK,KVB,14,1.0,0.9286,1.0,0.36,1x35,12156,0.6429,0.4286,1.6
,GAS Liander,,Raadhuisstraat,1016DE,1016DE,AMSTERDAM,NL,GAS,KVB,12,1.0,0.8332999999999999,1.0,0.67,G4,2362,0.0,0.3333,
Liander N.V.,Liander N.V. (NW),,Raadhuisstraat,1016DG,1016DG,AMSTERDAM,NL,ELK,KVB,25,1.0,0.84,1.0,0.48,3x25,9743,0.2,0.0,1.2
Liander N.V.,GAS Liander,,Raadhuisstraat,1016DG,1016DG,AMSTERDAM,NL,GAS,KVB,27,1.0,0.8889,1.0,0.78,G4,3939,0.0,0.0,
Liander N.V.,Liander N.V. (NW),,Westermarkt,1016DH,1016DH,AMSTERDAM,NL,ELK,KVB,39,1.0,0.7692,1.0,0.38,1x35,3986,0.2051,0.1282,1
Liander N.V.,GAS Liander,,Westermarkt,1016DH,1016DH,AMSTERDAM,NL,GAS,KVB,27,1.0,0.8889,1.0,0.85,G4,1201,0.0,0.1852,
,Liander N.V. (NW),,Westermarkt,1016DJ,1016DJ,AMSTERDAM,NL,ELK,KVB,30,1.0,0.9333,1.0,0.43,1x35,8689,0.1333,0.0333,1.2
,GAS Liander,,Westermarkt,1016DJ,1016DJ,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9545,1.0,0.82,G4,2751,0.0,0.0455,
,Liander N.V. (NW),,Westermarkt,1016DK,1016DK,AMSTERDAM,NL,ELK,KVB,12,1.0,0.6667000000000001,1.0,0.58,3x25,10448,0.75,0.25,1.4
,GAS Liander,,Westermarkt,1016DK,1016DM,AMSTERDAM,NL,GAS,KVB,51,1.0,0.8626999999999999,1.0,0.86,G4,1842,0.0,0.27449999999999997,
Liander N.V.,Liander N.V. (NW),,Westermarkt,1016DL,1016DM,AMSTERDAM,NL,ELK,KVB,52,1.0,0.8269,1.0,0.42,1x25,5756,0.40380000000000005,0.25,1.2
Liander N.V.,Liander N.V. (NW),,Reestraat,1016DN,1016DN,AMSTERDAM,NL,ELK,KVB,40,1.0,0.95,1.0,0.63,1x25,5242,0.45,0.35,1.1
Liander N.V.,GAS Liander,,Reestraat,1016DN,1016DN,AMSTERDAM,NL,GAS,KVB,37,1.0,0.9459000000000001,1.0,0.95,G4,1247,0.0,0.3243,
,Liander N.V. (NW),,Keizersgracht,1016DP,1016DP,AMSTERDAM,NL,ELK,KVB,14,1.0,0.9286,1.0,0.5,1x25,5009,0.35710000000000003,0.2857,1.2
,GAS Liander,,Keizersgracht,1016DP,1016DP,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.54,G4,4325,0.0,0.23079999999999998,
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016DR,1016DR,AMSTERDAM,NL,ELK,KVB,10,1.0,0.5,1.0,0.7,3x25,17844,0.6,0.1,1.5
,GAS Liander,,Keizersgracht,1016DR,1016DT,AMSTERDAM,NL,GAS,KVB,26,1.0,0.9615,1.0,0.58,G4,4458,0.0,0.23079999999999998,
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016DS,1016DS,AMSTERDAM,NL,ELK,KVB,22,1.0,0.5455,1.0,0.55,3x25,9324,0.3636,0.0909,1.3
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016DT,1016DT,AMSTERDAM,NL,ELK,KVB,17,1.0,0.8824,1.0,0.41,1x25,9420,0.4706,0.29410000000000003,1.1
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016DV,1016DV,AMSTERDAM,NL,ELK,KVB,24,1.0,0.875,1.0,0.67,3x25,4229,0.16670000000000001,0.0833,1.1
,GAS Liander,,Keizersgracht,1016DV,1016DV,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9523999999999999,1.0,0.81,G4,2397,0.0,0.09519999999999999,
,Liander N.V. (NW),,Keizersgracht,1016DW,1016DW,AMSTERDAM,NL,ELK,KVB,33,1.0,0.9091,1.0,0.73,3x25,7453,0.0909,0.0,1.1
,GAS Liander,,Keizersgracht,1016DW,1016DW,AMSTERDAM,NL,GAS,KVB,29,1.0,0.9655,1.0,0.76,G4,3298,0.0,0.0,
,Liander N.V. (NW),,Keizersgracht,1016DX,1016DX,AMSTERDAM,NL,ELK,KVB,23,1.0,1.0,1.0,0.52,1x35,4054,0.39130000000000004,0.3043,1.1
,GAS Liander,,Keizersgracht,1016DX,1016DX,AMSTERDAM,NL,GAS,KVB,19,1.0,1.0,1.0,0.79,G4,2076,0.0,0.31579999999999997,
,Liander N.V. (NW),,Keizersgracht,1016DZ,1016DZ,AMSTERDAM,NL,ELK,KVB,10,1.0,1.0,1.0,0.8,3x25,7049,0.9,0.8,2
,GAS Liander,,Keizersgracht,1016DZ,1016EA,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9048,1.0,0.71,G4,3655,0.0,0.4286,
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016EA,1016EA,AMSTERDAM,NL,ELK,KVB,16,1.0,0.8125,1.0,0.44,3x25,6261,0.125,0.125,1
,Liander N.V. (NW),,Keizersgracht,1016EB,1016EB,AMSTERDAM,NL,ELK,KVB,23,0.9129999999999999,0.9565,1.0,0.39,3x25,4753,0.21739999999999998,0.1304,1.1
Liander N.V.,GAS Liander,,Keizersgracht,1016EB,1016EB,AMSTERDAM,NL,GAS,KVB,20,1.0,0.95,1.0,0.9,G4,2223,0.0,0.1,
Liander N.V.,Liander N.V. (NW),,Keizersgracht,1016EC,1016EC,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9615,1.0,0.38,3x25,5253,0.6154,0.5,1.3
,GAS Liander,,Keizersgracht,1016EC,1016EC,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.86,G4,3416,0.0,0.47619999999999996,
,Liander N.V. (NW),,Keizersgracht,1016ED,1016EE,AMSTERDAM,NL,ELK,KVB,17,1.0,0.8824,1.0,0.35,3x25,7013,0.29410000000000003,0.1176,1.2
,GAS Liander,,Keizersgracht,1016ED,1016EE,AMSTERDAM,NL,GAS,KVB,14,1.0,0.9286,1.0,0.36,G4,5770,0.0,0.1429,
,Liander N.V. (NW),,Keizersgracht,1016EG,1016EG,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.57,3x25,3425,0.23809999999999998,0.1429,1.1
,GAS Liander,,Keizersgracht,1016EG,1016EG,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.89,G4,1655,0.0,0.16670000000000001,
,Liander N.V. (NW),,Keizersgracht,1016EH,1016EH,AMSTERDAM,NL,ELK,KVB,31,1.0,0.9031999999999999,1.0,0.55,1x35,1890,0.6129,0.5806,1.1
,GAS Liander,,Keizersgracht,1016EH,1016EH,AMSTERDAM,NL,GAS,KVB,26,1.0,0.8845999999999999,1.0,0.96,G4,1178,0.0,0.5385,
