volgnr,lat,lon,kwp
4447,52.383057,4.825649,2258
4448,52.383073,4.825385,2258
4449,52.373149,4.82109,2258
4450,52.383063,4.82515,2258
4451,52.372776,4.820214,2258
4452,52.347824,5.006007,2880
4453,52.374286,4.964413,2258
4454,52.407047,4.935783,13440
4455,52.372495,4.819689,2258
4456,52.38329,4.825646,1920
4457,52.346894,5.007762,2258
4458,52.357222,4.933706,2258
4459,52.372922,4.820785,2258
4460,52.370587,4.968193,28320
4461,52.373359,4.821851,2258
4462,52.392624,4.906489,2258
4463,52.346428,4.848067,2258
4464,52.346035,5.008767,0
4465,52.34102,4.92291,5760
4466,52.37278,4.821007,2258
4467,52.356256,5.001223,2258
4468,52.383063,4.825076,2258
4469,52.383063,4.825003,2258
4470,52.37416,4.964635,2258
4471,52.375043,4.897325,7200
4472,52.356991,5.000556,2160
4473,52.372786,4.820375,2258
4474,52.374633,4.963647,6960
4475,52.372934,4.821299,2258
4476,52.373404,4.82188,2258
4477,52.383631,4.961431,2258
4478,52.373071,4.821737,2258
4479,52.375219,4.964008,8400
4480,52.396556,4.905433,23040
4481,52.373032,4.821048,720
4482,52.35692,5.000689,2258
4483,52.373555,4.82157,2258
4484,52.338826,4.906822,4080
4485,52.379414,4.840441,24480
4486,52.346473,4.848081,2258
4487,52.416214,4.905881,1440
4488,52.346249,5.008237,0
4489,52.347323,5.006877,2258
4490,52.371629,4.868157,16800
4491,52.360071,4.830505,1920
4492,52.326568,4.87502,13440
4493,52.369646,4.936912,24480
4494,52.349201,4.774973,2258
4495,52.337417,4.896287,720
4496,52.350086,4.889132,720
4497,52.384059,4.929319,215040
4498,52.3557,4.820388,1920
4499,52.324295,4.879329,2258
4500,52.341762,4.86381,21840
4501,52.35469,4.90254,2400
4502,52.364985,4.877836,2640
4503,52.393208,4.924435,2258
4504,52.352308,4.893789,480
4505,52.364966,4.877748,4080
4506,52.355335,4.902166,960
4507,52.384068,4.906567,2258
4508,52.393118,4.924451,2258
4509,52.346155,4.847307,2880
4510,52.371333,4.908908,3840
4511,52.375051,4.897179,1440
4512,52.371483,4.921696,6720
4513,52.390992,4.99553,1200
4514,52.401076,4.898625,25440
4515,52.354326,4.87812,2258
4516,52.374726,4.797971,2258
4517,52.374794,4.79913,2258
4518,52.341356,4.877814,19440
4519,52.353854,4.900392,8160
4520,52.354006,4.868554,2258
4521,52.373897,4.968896,1440
4522,52.372808,4.970933,2258
4523,52.343476,4.89016,41760
4524,52.33632,4.877035,6000
4525,52.394696,4.877525,20400
4526,52.347718,5.01251,0
4527,52.394479,4.877101,33120
4528,52.358095,4.93424,2880
4529,52.357925,4.934403,2258
4530,52.35788,4.934433,2258
4531,52.357791,4.934493,2258
4532,52.357692,4.934538,2258
4533,52.357432,4.934687,2258
4534,52.357551,4.935244,2258
4535,52.357413,4.852543,19200
4536,52.340408,4.918089,12960
4537,52.361603,4.932545,9600
4538,52.394796,4.8777,29760
4539,52.34718,5.012749,0
4540,52.397213,4.907791,2880
4541,52.397186,4.907865,2880
4542,52.394615,4.877364,19200
4543,52.364984,4.928356,6000
4544,52.349289,5.00325,2258
4545,52.349503,5.002911,2258
4546,52.349137,5.00353,2258
4547,52.34911,5.003589,2258
4548,52.348803,5.003152,2258
4549,52.349332,5.002663,2258
4550,52.395122,4.878357,11280
4551,52.406501,4.933981,3600
4552,52.406593,4.934377,2258
4553,52.406711,4.934905,2258
4554,52.340366,4.845103,12000
4555,52.308678,4.959846,41760
4556,52.394933,4.878345,7200
4557,52.394906,4.878286,7200
4558,52.394879,4.878243,7200
4559,52.394852,4.878184,1200
4560,52.349022,4.935242,2258
4561,52.349058,4.935301,2258
4562,52.349094,4.935359,2258
4563,52.34913,4.935432,2258
4564,52.349202,4.93549,2258
4565,52.34923,4.935651,2258
4566,52.349185,4.93571,2258
4567,52.34915,4.93577,1440
4568,52.349114,4.935829,2258
4569,52.349078,4.935888,2258
4570,52.349042,4.935947,2258
4571,52.34889,4.936183,2258
4572,52.348863,4.936125,2258
4573,52.348836,4.936052,2258
4574,52.348809,4.935978,2258
4575,52.348782,4.935905,2258
4576,52.348754,4.935832,2258
4577,52.348637,4.935716,2258
4578,52.348682,4.935672,2258
4579,52.348727,4.935627,2258
4580,52.348771,4.935583,2258
4581,52.348816,4.935538,2258
4582,52.348852,4.935494,2258
4583,52.348897,4.935449,2258
4584,52.392055,4.959793,2258
4585,52.356953,4.999867,2258
4586,52.397498,4.907054,2160
4587,52.307358,4.973011,9600
4588,52.379256,4.785633,10800
4589,52.395076,4.878005,34320
4590,52.399111,4.903877,1920
4591,52.395285,4.878664,20400
4592,52.346083,5.004232,2258
4593,52.301152,4.937165,2258
4594,52.373829,4.845532,6720
4595,52.373839,4.845752,3360
4596,52.373819,4.845341,4800
4597,52.359898,4.98293,2258
4598,52.356881,5.000014,2258
4599,52.351395,4.921539,2258
4600,52.308973,5.018393,2258
4601,52.352942,4.890773,3360
4602,52.322534,4.946747,2258
4603,52.343619,4.821877,2258
4604,52.322661,4.947083,2258
4605,52.322592,4.947832,2258
4606,52.322474,4.94754,2258
4607,52.322437,4.947379,2258
4608,52.360823,4.837557,104640
4609,52.347474,4.837018,24960
4610,52.324386,4.96172,2258
4611,52.375346,4.796127,2258
4612,52.374914,4.796,2258
4613,52.375247,4.796099,2258
4614,52.375148,4.796071,2880
4615,52.375103,4.796057,2258
4616,52.3479079,4.9222183,20000
