MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,"Aantal Aansluitingen",%Leveringsrichting,"%Fysieke status","%Defintieve aansl (NRM)","%Soort aansluiting","Soort aansluiting Naam",SJV,"%SJV laag tarief","%Slimme Meter","Gemiddeld aantal telwielen"
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073BW,1073BW,AMSTERDAM,NL,ELK,KVB,65,100,96.92,100,71,1x25,1846,38.46,36.92,1
,"GAS Liander",,"Govert Flinckstraat",1073BX,1073BX,AMSTERDAM,NL,GAS,KVB,25,100,100,100,96,G4,1016,0,4,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073BX,1073BX,AMSTERDAM,NL,ELK,KVB,50,100,56,100,46,3x25,2007,4,2,1
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073BZ,1073BZ,AMSTERDAM,NL,ELK,KVB,25,100,92,100,64,1x25,1635,20,20,1
,"GAS Liander",,"Govert Flinckstraat",1073BZ,1073BZ,AMSTERDAM,NL,GAS,KVB,22,100,95.45,100,91,G4,901,0,18.18,
,"GAS Liander",,"Govert Flinckstraat",1073CA,1073CA,AMSTERDAM,NL,GAS,KVB,25,100,96,100,96,G4,907,0,8,
,"Liander N.V. (NW)",,"Govert Flinckstraat",1073CA,1073CA,AMSTERDAM,NL,ELK,KVB,31,100,100,100,84,1x25,1499,12.9,9.68,1
,"Liander N.V. (NW)",,"Govert Flinckstraat",1073CB,1073CB,AMSTERDAM,NL,ELK,KVB,50,100,86,100,78,1x25,1775,18,18,1
,"GAS Liander",,"Govert Flinckstraat",1073CB,1073CB,AMSTERDAM,NL,GAS,KVB,42,100,88.1,100,100,G4,872,0,14.29,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073CC,1073CC,AMSTERDAM,NL,ELK,KVB,36,94.44,66.67,100,39,1x25,1768,5.56,0,1.1
,"GAS Liander",,"Govert Flinckstraat",1073CC,1073CC,AMSTERDAM,NL,GAS,KVB,22,100,90.91,100,91,G4,1150,0,0,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073CD,1073CD,AMSTERDAM,NL,ELK,KVB,36,100,94.44,100,78,1x25,2023,22.22,13.89,1.1
,"GAS Liander",,"Govert Flinckstraat",1073CD,1073CD,AMSTERDAM,NL,GAS,KVB,31,100,100,100,100,G4,1002,0,16.13,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073CE,1073CE,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,77,1x25,1771,11.43,11.43,1
,"GAS Liander",,"Govert Flinckstraat",1073CE,1073CE,AMSTERDAM,NL,GAS,KVB,30,100,96.67,100,100,G4,1316,0,10,
,"GAS Liander",,"Govert Flinckstraat",1073CG,1073CG,AMSTERDAM,NL,GAS,KVB,32,100,96.88,100,97,G4,1524,0,28.13,
,"Liander N.V. (NW)",,"Govert Flinckstraat",1073CG,1073CG,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,83,1x25,3607,28.57,28.57,1.1
,"GAS Liander",,"Govert Flinckstraat",1073CH,1073CH,AMSTERDAM,NL,GAS,KVB,46,100,97.83,100,100,G4,733,0,2.17,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073CH,1073CH,AMSTERDAM,NL,ELK,KVB,53,100,94.34,100,72,1x25,1460,7.55,3.77,1
"Liander N.V.","GAS Liander",,"Govert Flinckstraat",1073CJ,1073CJ,AMSTERDAM,NL,GAS,KVB,38,100,94.74,100,95,G4,1198,0,26.32,
"Liander N.V.","Liander N.V. (NW)",,"Govert Flinckstraat",1073CJ,1073CJ,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,42,1x25,2658,32.56,27.91,1.1
"Liander N.V.","GAS Liander",,"Eerste Sweelinckstraat",1073CK,1073CK,AMSTERDAM,NL,GAS,KVB,27,100,88.89,100,85,G4,1010,0,33.33,
"Liander N.V.","Liander N.V. (NW)",,"Eerste Sweelinckstraat",1073CK,1073CK,AMSTERDAM,NL,ELK,KVB,33,100,87.88,100,45,1x25,3951,42.42,36.36,1.1
,"Liander N.V. (NW)",,"Eerste Sweelinckstraat",1073CL,1073CL,AMSTERDAM,NL,ELK,KVB,28,96.43,100,100,57,1x35,4294,42.86,35.71,1.1
,"GAS Liander",,"Eerste Sweelinckstraat",1073CL,1073CL,AMSTERDAM,NL,GAS,KVB,26,100,100,100,92,G4,980,0,34.62,
"Liander N.V.","GAS Liander",,"Eerste Sweelinckstraat",1073CM,1073CM,AMSTERDAM,NL,GAS,KVB,27,100,96.3,100,93,G4,1379,0,25.93,
"Liander N.V.","Liander N.V. (NW)",,"Eerste Sweelinckstraat",1073CM,1073CM,AMSTERDAM,NL,ELK,KVB,32,100,90.63,100,41,1x25,5977,43.75,31.25,1.3
,"GAS Liander",,Sarphatipark,1073CN,1073CN,AMSTERDAM,NL,GAS,KVB,30,100,100,100,87,G4,1343,0,56.67,
,"Liander N.V. (NW)",,Sarphatipark,1073CN,1073CN,AMSTERDAM,NL,ELK,KVB,38,100,89.47,100,42,1x35,3421,60.53,52.63,1
,"Liander N.V. (NW)",,Sarphatipark,1073CP,1073CP,AMSTERDAM,NL,ELK,KVB,26,100,92.31,100,73,1x25,2824,7.69,0,1
,"GAS Liander",,Sarphatipark,1073CP,1073CP,AMSTERDAM,NL,GAS,KVB,24,100,95.83,100,71,G4,1382,0,0,
,"Liander N.V. (NW)",,Sarphatipark,1073CR,1073CR,AMSTERDAM,NL,ELK,KVB,35,94.29,88.57,100,51,1x25,2341,20,11.43,1
,"GAS Liander",,Sarphatipark,1073CR,1073CR,AMSTERDAM,NL,GAS,KVB,29,100,96.55,100,93,G4,1411,0,13.79,
,"GAS Liander",,Sarphatipark,1073CS,1073CS,AMSTERDAM,NL,GAS,KVB,30,100,96.67,100,77,G4,1505,0,13.33,
,"Liander N.V. (NW)",,Sarphatipark,1073CS,1073CS,AMSTERDAM,NL,ELK,KVB,30,96.67,100,100,67,1x25,2758,16.67,13.33,1
,"GAS Liander",,Sarphatipark,1073CT,1073CT,AMSTERDAM,NL,GAS,KVB,25,100,96,100,88,G4,1467,0,12,
,"Liander N.V. (NW)",,Sarphatipark,1073CT,1073CT,AMSTERDAM,NL,ELK,KVB,27,96.3,92.59,100,63,1x25,3376,18.52,11.11,1.1
,"Liander N.V. (NW)",,Sarphatipark,1073CV,1073CV,AMSTERDAM,NL,ELK,KVB,28,96.43,89.29,100,46,1x25,2617,57.14,50,1.1
,"GAS Liander",,Sarphatipark,1073CV,1073CV,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,1378,0,54.55,
,"GAS Liander",,Sarphatipark,1073CW,1073CW,AMSTERDAM,NL,GAS,KVB,21,100,100,100,86,G4,1252,0,38.1,
,"Liander N.V. (NW)",,Sarphatipark,1073CW,1073CW,AMSTERDAM,NL,ELK,KVB,26,100,88.46,100,38,3x25,2828,46.15,38.46,1.1
,"GAS Liander",,Sarphatipark,1073CX,1073CX,AMSTERDAM,NL,GAS,KVB,33,100,93.94,100,91,G4,1290,0,57.58,
,"Liander N.V. (NW)",,Sarphatipark,1073CX,1073CX,AMSTERDAM,NL,ELK,KVB,38,97.37,97.37,100,39,1x35,2556,57.89,55.26,1
"Liander N.V.","GAS Liander",,Sarphatipark,1073CZ,1073CZ,AMSTERDAM,NL,GAS,KVB,26,100,96.15,100,92,G4,1517,0,30.77,
"Liander N.V.","Liander N.V. (NW)",,Sarphatipark,1073CZ,1073CZ,AMSTERDAM,NL,ELK,KVB,30,100,90,100,43,3x25,4007,40,26.67,1.2
,"GAS Liander",,Sarphatipark,1073EA,1073EA,AMSTERDAM,NL,GAS,KVB,25,100,96,100,88,G4,1499,0,28,
,"Liander N.V. (NW)",,Sarphatipark,1073EA,1073EA,AMSTERDAM,NL,ELK,KVB,31,100,93.55,100,48,1x25,3172,25.81,25.81,1
,"GAS Liander",,Sarphatipark,1073EB,1073EB,AMSTERDAM,NL,GAS,KVB,25,100,100,100,84,G4,1212,0,40,
"Liander N.V.","Liander N.V. (NW)",,Sarphatipark,1073EB,1073EB,AMSTERDAM,NL,ELK,KVB,29,93.1,93.1,100,48,3x25,3074,44.83,37.93,1.2
,"Liander N.V. (NW)",,Sarphatipark,1073EC,1073EC,AMSTERDAM,NL,ELK,KVB,23,91.3,86.96,100,57,1x25,5459,43.48,26.09,1.2
,"GAS Liander",,Sarphatipark,1073EC,1073EC,AMSTERDAM,NL,GAS,KVB,19,100,100,100,79,G4,3339,0,31.58,
,"GAS Liander",,Sarphatipark,1073ED,1073ED,AMSTERDAM,NL,GAS,KVB,24,100,100,100,71,G4,1592,0,58.33,
,"Liander N.V. (NW)",,Sarphatipark,1073ED,1073ED,AMSTERDAM,NL,ELK,KVB,26,100,100,100,42,1x35,3346,61.54,53.85,1.2
,"Liander N.V. (NW)",,Sarphatipark,1073EE,1073EE,AMSTERDAM,NL,ELK,KVB,23,100,86.96,100,35,1x25,2304,39.13,34.78,1.2
,"GAS Liander",,Sarphatipark,1073EE,1073EE,AMSTERDAM,NL,GAS,KVB,18,100,100,100,67,G4,1641,0,44.44,
,"GAS Liander",,"Tweede Sweelinckstraat",1073EG,1073EG,AMSTERDAM,NL,GAS,KVB,26,100,100,100,100,G4,823,0,7.69,
"Liander N.V.","Liander N.V. (NW)",,"Tweede Sweelinckstraat",1073EG,1073EG,AMSTERDAM,NL,ELK,KVB,36,100,80.56,100,39,1x25,1916,5.56,5.56,1
,"Liander N.V. (NW)",,"Tweede Sweelinckstraat",1073EH,1073EH,AMSTERDAM,NL,ELK,KVB,46,100,95.65,100,78,1x25,2654,17.39,10.87,1.1
,"GAS Liander",,"Tweede Sweelinckstraat",1073EH,1073EH,AMSTERDAM,NL,GAS,KVB,39,100,97.44,100,90,G4,1178,0,2.56,
,"Liander N.V. (NW)",,Ceintuurbaan,1073EJ,1073EJ,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,53,1x25,2875,34.88,25.58,1.1
,"GAS Liander",,Ceintuurbaan,1073EJ,1073EJ,AMSTERDAM,NL,GAS,KVB,34,100,97.06,100,97,G4,1126,0,23.53,
,"GAS Liander",,Ceintuurbaan,1073EK,1073EK,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,1159,0,37.5,
"Liander N.V.","Liander N.V. (NW)",,Ceintuurbaan,1073EK,1073EK,AMSTERDAM,NL,ELK,KVB,33,100,84.85,100,33,3x25,2266,39.39,30.3,1.2
"Liander N.V.","GAS Liander",,Ceintuurbaan,1073EL,1073EL,AMSTERDAM,NL,GAS,KVB,44,100,88.64,100,84,G4,954,0,6.82,
"Liander N.V.","Liander N.V. (NW)",,Ceintuurbaan,1073EL,1073EL,AMSTERDAM,NL,ELK,KVB,62,100,70.97,100,42,1x35,2190,8.06,4.84,1
,"Liander N.V. (NW)",,Ceintuurbaan,1073EM,1073EM,AMSTERDAM,NL,ELK,KVB,29,100,100,100,62,1x35,2300,10.34,10.34,1
,"GAS Liander",,Ceintuurbaan,1073EM,1073EM,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,862,0,4.17,
"Liander N.V.","Liander N.V. (NW)",,Ceintuurbaan,1073EN,1073EN,AMSTERDAM,NL,ELK,KVB,44,100,86.36,100,59,1x35,3560,22.73,15.91,1.1
"Liander N.V.","GAS Liander",,Ceintuurbaan,1073EN,1073EN,AMSTERDAM,NL,GAS,KVB,39,100,87.18,100,100,G4,1069,0,17.95,
"Liander N.V.","GAS Liander",,Kuipersstraat,1073EP,1073EP,AMSTERDAM,NL,GAS,KVB,35,100,57.14,100,97,G4,755,0,0,
"Liander N.V.","Liander N.V. (NW)",,Kuipersstraat,1073EP,1073EP,AMSTERDAM,NL,ELK,KVB,46,100,47.83,100,52,3x25,2193,2.17,2.17,1
"Liander N.V.","Liander N.V. (NW)",,Kuipersstraat,1073ER,1073ER,AMSTERDAM,NL,ELK,KVB,96,100,91.67,100,81,1x35,2174,29.17,29.17,1
"Liander N.V.","GAS Liander",,Kuipersstraat,1073ER,1073ER,AMSTERDAM,NL,GAS,KVB,93,100,92.47,100,98,G4,774,0,27.96,
,"GAS Liander",,Kuipersstraat,1073ES,1073ES,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,895,0,74.07,
"Liander N.V.","Liander N.V. (NW)",,Kuipersstraat,1073ES,1073ES,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,90,1x35,2381,75.86,72.41,1
,"GAS Liander",,Kuipersstraat,1073ET,1073ET,AMSTERDAM,NL,GAS,KVB,42,100,100,100,100,G4,596,0,33.33,
,"Liander N.V. (NW)",,Kuipersstraat,1073ET,1073ET,AMSTERDAM,NL,ELK,KVB,44,100,100,100,66,1x35,1640,36.36,36.36,1
"Liander N.V.","Liander N.V. (NW)",,Kuipersstraat,1073EV,1073EV,AMSTERDAM,NL,ELK,KVB,52,100,86.54,100,46,1x25,3029,42.31,26.92,1.1
,"GAS Liander",,Kuipersstraat,1073EV,1073EV,AMSTERDAM,NL,GAS,KVB,45,100,91.11,100,100,G4,1142,0,22.22,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073EW,1073EW,AMSTERDAM,NL,ELK,KVB,47,100,93.62,100,70,1x25,1550,36.17,31.91,1.1
,"GAS Liander",,Rustenburgerstraat,1073EW,1073EW,AMSTERDAM,NL,GAS,KVB,42,100,95.24,100,100,G4,956,0,30.95,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073EX,1073EX,AMSTERDAM,NL,ELK,KVB,48,100,91.67,100,54,1x25,1533,50,50,1.1
,"GAS Liander",,Rustenburgerstraat,1073EX,1073EX,AMSTERDAM,NL,GAS,KVB,42,100,97.62,100,100,G4,808,0,54.76,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073EZ,1073EZ,AMSTERDAM,NL,ELK,KVB,35,100,97.14,100,86,1x25,1615,68.57,68.57,1.1
,"GAS Liander",,Rustenburgerstraat,1073EZ,1073EZ,AMSTERDAM,NL,GAS,KVB,32,100,100,100,100,G4,820,0,71.88,
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GA,1073GA,AMSTERDAM,NL,ELK,KVB,43,100,95.35,100,88,1x25,1644,4.65,4.65,1
,"GAS Liander",,Rustenburgerstraat,1073GA,1073GA,AMSTERDAM,NL,GAS,KVB,39,100,100,100,100,G4,720,0,5.13,
,"GAS Liander",,Rustenburgerstraat,1073GB,1073GB,AMSTERDAM,NL,GAS,KVB,42,100,97.62,100,98,G4,823,0,7.14,
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GB,1073GB,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,84,1x25,1234,16.33,14.29,1
,"GAS Liander",,Rustenburgerstraat,1073GC,1073GC,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,930,0,0,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073GC,1073GC,AMSTERDAM,NL,ELK,KVB,36,100,91.67,100,78,1x25,1492,2.78,2.78,1
"Liander N.V.","GAS Liander",,Rustenburgerstraat,1073GD,1073GD,AMSTERDAM,NL,GAS,KVB,36,100,88.89,100,92,G4,957,0,22.22,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073GD,1073GD,AMSTERDAM,NL,ELK,KVB,43,100,86.05,100,47,1x25,2045,23.26,23.26,1
,"GAS Liander",,Rustenburgerstraat,1073GE,1073GE,AMSTERDAM,NL,GAS,KVB,36,100,97.22,100,100,G4,1077,0,19.44,
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GE,1073GE,AMSTERDAM,NL,ELK,KVB,39,100,97.44,100,74,1x25,1981,20.51,20.51,1
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073GG,1073GG,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,86,1x25,1902,16.28,16.28,1
"Liander N.V.","GAS Liander",,Rustenburgerstraat,1073GG,1073GG,AMSTERDAM,NL,GAS,KVB,40,100,97.5,100,100,G4,942,0,17.5,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073GH,1073GH,AMSTERDAM,NL,ELK,KVB,48,100,62.5,100,46,1x35,1837,29.17,27.08,1.1
"Liander N.V.","GAS Liander",,Rustenburgerstraat,1073GH,1073GH,AMSTERDAM,NL,GAS,KVB,41,100,63.41,100,98,G4,1031,0,29.27,
"Liander N.V.","GAS Liander",,Rustenburgerstraat,1073GJ,1073GJ,AMSTERDAM,NL,GAS,KVB,90,100,82.22,100,99,G4,689,0,5.56,
"Liander N.V.","Liander N.V. (NW)",,Rustenburgerstraat,1073GJ,1073GJ,AMSTERDAM,NL,ELK,KVB,99,100,77.78,100,55,1x35,2984,5.05,5.05,1
,"GAS Liander",,Rustenburgerstraat,1073GK,1073GK,AMSTERDAM,NL,GAS,KVB,33,100,100,100,97,G4,1496,0,24.24,
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GK,1073GK,AMSTERDAM,NL,ELK,KVB,35,100,97.14,100,51,1x25,2203,28.57,25.71,1
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GL,1073GL,AMSTERDAM,NL,ELK,KVB,53,100,98.11,100,68,1x25,1744,30.19,28.3,1
,"GAS Liander",,Rustenburgerstraat,1073GL,1073GL,AMSTERDAM,NL,GAS,KVB,47,100,97.87,100,100,G4,847,0,25.53,
,"GAS Liander",,Rustenburgerstraat,1073GM,1073GM,AMSTERDAM,NL,GAS,KVB,31,100,96.77,100,97,G4,1263,0,22.58,
,"Liander N.V. (NW)",,Rustenburgerstraat,1073GM,1073GM,AMSTERDAM,NL,ELK,KVB,37,100,94.59,100,70,1x25,1981,29.73,21.62,1.1
,"Liander N.V. (NW)",,Lutmastraat,1073GN,1073GN,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,88,1x25,2047,46.88,50,1
"Liander N.V.","GAS Liander",,Lutmastraat,1073GN,1073GN,AMSTERDAM,NL,GAS,KVB,28,100,92.86,100,100,G4,1463,0,42.86,
,"GAS Liander",,Lutmastraat,1073GP,1073GP,AMSTERDAM,NL,GAS,KVB,28,100,100,100,96,G4,1425,0,78.57,
,"Liander N.V. (NW)",,Lutmastraat,1073GP,1073GP,AMSTERDAM,NL,ELK,KVB,30,100,100,100,80,1x25,2143,80,73.33,1.4
,"Liander N.V. (NW)",,Lutmastraat,1073GR,1073GR,AMSTERDAM,NL,ELK,KVB,36,100,97.22,100,92,1x25,2226,30.56,30.56,1
,"GAS Liander",,Lutmastraat,1073GR,1073GR,AMSTERDAM,NL,GAS,KVB,32,100,100,100,97,G4,1100,0,31.25,
,"Liander N.V. (NW)",,Lutmastraat,1073GS,1073GS,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,90,1x35,4210,0,0,1
,"GAS Liander",,Lutmastraat,1073GS,1073GS,AMSTERDAM,NL,GAS,KVB,29,100,100,100,100,G4,687,0,0,
,"GAS Liander",,Lutmastraat,1073GT,1073GT,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,672,0,0,
,"Liander N.V. (NW)",,Lutmastraat,1073GT,1073GT,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,84,1x25,1401,6.45,3.23,1
,"GAS Liander",,Lutmastraat,1073GV,1073GV,AMSTERDAM,NL,GAS,KVB,20,100,95,100,100,G4,676,0,5,
,"Liander N.V. (NW)",,Lutmastraat,1073GV,1073GV,AMSTERDAM,NL,ELK,KVB,20,100,95,100,90,1x25,1608,5,5,1
,"GAS Liander",,Lutmastraat,1073GW,1073GW,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,716,0,0,
,"Liander N.V. (NW)",,Lutmastraat,1073GW,1073GW,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2101,0,0,1
,"GAS Liander",,Lutmastraat,1073GX,1073GX,AMSTERDAM,NL,GAS,KVB,18,100,100,100,83,G4,3500,0,11.11,
"Liander N.V.","Liander N.V. (NW)",,Lutmastraat,1073GX,1073GX,AMSTERDAM,NL,ELK,KVB,25,100,84,100,60,1x25,9650,24,16,1
,"GAS Liander",,Lutmastraat,1073GZ,1073GZ,AMSTERDAM,NL,GAS,KVB,29,100,100,100,100,G4,1187,0,20.69,
,"Liander N.V. (NW)",,Lutmastraat,1073GZ,1073GZ,AMSTERDAM,NL,ELK,KVB,29,100,100,100,90,1x25,1935,20.69,20.69,1
,"GAS Liander",,Lutmastraat,1073HA,1073HA,AMSTERDAM,NL,GAS,KVB,29,100,96.55,100,100,G4,897,0,58.62,
,"Liander N.V. (NW)",,Lutmastraat,1073HA,1073HA,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,79,1x25,1520,58.62,58.62,1
,"GAS Liander",,Lutmastraat,1073HB,1073HB,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,1119,0,92.86,
,"Liander N.V. (NW)",,Lutmastraat,1073HB,1073HB,AMSTERDAM,NL,ELK,KVB,29,100,100,100,79,1x25,1727,89.66,89.66,1
,"GAS Liander",,Lutmastraat,1073HC,1073HC,AMSTERDAM,NL,GAS,KVB,20,100,100,100,95,G4,1285,0,0,
,"Liander N.V. (NW)",,Lutmastraat,1073HC,1073HC,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x25,1904,10,5,1.1
,"Liander N.V. (NW)",,Lutmastraat,1073HD,1073HD,AMSTERDAM,NL,ELK,KVB,35,100,100,100,91,1x25,2184,20,20,1
,"GAS Liander",,Lutmastraat,1073HD,1073HD,AMSTERDAM,NL,GAS,KVB,34,100,100,100,97,G4,1283,0,17.65,
,"GAS Liander",,Lutmastraat,1073HE,1073HE,AMSTERDAM,NL,GAS,KVB,30,100,100,100,97,G4,1244,0,26.67,
,"Liander N.V. (NW)",,Lutmastraat,1073HE,1073HE,AMSTERDAM,NL,ELK,KVB,30,100,100,100,87,1x25,2139,30,26.67,1
,"GAS Liander",,Lutmastraat,1073HG,1073HG,AMSTERDAM,NL,GAS,KVB,24,100,100,100,96,G4,1175,0,4.17,
,"Liander N.V. (NW)",,Lutmastraat,1073HG,1073HG,AMSTERDAM,NL,ELK,KVB,27,100,100,100,89,1x25,1579,11.11,11.11,1
,"GAS Liander",,Mesdagstraat,1073HH,1073HH,AMSTERDAM,NL,GAS,KVB,25,100,100,100,100,G4,1184,0,12,
,"Liander N.V. (NW)",,Mesdagstraat,1073HH,1073HH,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,1546,15.38,15.38,1
,"Liander N.V. (NW)",,Mesdagstraat,1073HJ,1073HJ,AMSTERDAM,NL,ELK,KVB,29,100,100,100,79,1x25,1430,17.24,17.24,1
,"GAS Liander",,Mesdagstraat,1073HJ,1073HJ,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,924,0,18.52,
,"Liander N.V. (NW)",,Mesdagstraat,1073HK,1073HK,AMSTERDAM,NL,ELK,KVB,42,100,95.24,100,67,1x25,2057,45.24,38.1,1.2
,"GAS Liander",,Mesdagstraat,1073HK,1073HK,AMSTERDAM,NL,GAS,KVB,36,100,94.44,100,94,G4,1277,0,30.56,
,"GAS Liander",,Mesdagstraat,1073HL,1073HL,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,1083,0,22.22,
,"Liander N.V. (NW)",,Mesdagstraat,1073HL,1073HL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,93,1x25,2164,32.14,25,1.1
,"Liander N.V. (NW)",,Mesdagstraat,1073HM,1073HM,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,91,1x25,1770,4.35,0,1
,"GAS Liander",,Mesdagstraat,1073HM,1073HM,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,1076,0,0,
,"GAS Liander",,Mesdagstraat,1073HN,1073HN,AMSTERDAM,NL,GAS,KVB,23,100,100,100,100,G4,1056,0,21.74,
,"Liander N.V. (NW)",,Mesdagstraat,1073HN,1073HN,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,1x25,1679,21.74,21.74,1
,"GAS Liander",,Mesdagstraat,1073HP,1073HP,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,1105,0,0,
,"Liander N.V. (NW)",,Mesdagstraat,1073HP,1073HP,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2542,0,0,1
,"GAS Liander",,Mesdagstraat,1073HR,1073HR,AMSTERDAM,NL,GAS,KVB,21,100,100,100,100,G4,1098,0,0,
,"Liander N.V. (NW)",,Mesdagstraat,1073HR,1073HR,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,1x25,2424,0,0,1
,"GAS Liander",,Pastelstraat,1073HS,1073HS,AMSTERDAM,NL,GAS,KVB,36,100,97.22,100,100,G4,1220,0,13.89,
,"Liander N.V. (NW)",,Pastelstraat,1073HS,1073HS,AMSTERDAM,NL,ELK,KVB,36,100,97.22,100,94,1x25,1787,16.67,13.89,1
,"GAS Liander",,"Willem Passtoorsstraat",1073HT,1073HT,AMSTERDAM,NL,GAS,KVB,14,100,100,100,100,G4,1060,0,0,
,"Liander N.V. (NW)",,"Willem Passtoorsstraat",1073HT,1073HT,AMSTERDAM,NL,ELK,KVB,14,100,100,100,100,1x25,2077,0,0,1
,"GAS Liander",,"Willem Passtoorsstraat",1073HV,1073HV,AMSTERDAM,NL,GAS,KVB,14,100,100,100,100,G4,804,0,28.57,
,"Liander N.V. (NW)",,"Willem Passtoorsstraat",1073HV,1073HV,AMSTERDAM,NL,ELK,KVB,14,100,100,100,79,1x25,1663,28.57,28.57,1
,"GAS Liander",,"Willem Passtoorsstraat",1073HW,1073HW,AMSTERDAM,NL,GAS,KVB,43,100,100,100,100,G4,909,0,58.14,
,"Liander N.V. (NW)",,"Willem Passtoorsstraat",1073HW,1073HW,AMSTERDAM,NL,ELK,KVB,43,100,100,100,93,1x25,1692,58.14,58.14,1
,"GAS Liander",,"Willem Passtoorsstraat",1073HX,1073HX,AMSTERDAM,NL,GAS,KVB,36,100,100,100,100,G4,1037,0,0,
,"Liander N.V. (NW)",,"Willem Passtoorsstraat",1073HX,1073HX,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,90,1x25,1534,5.13,0,1
,"GAS Liander",,"Willem Passtoorsstraat",1073HZ,1073HZ,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,1072,0,0,
,"Liander N.V. (NW)",,"Willem Passtoorsstraat",1073HZ,1073HZ,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,95,1x25,1789,0,0,1
,"GAS Liander",,"Van Helt Stocadestraat",1073JA,1073JA,AMSTERDAM,NL,GAS,KVB,27,100,96.3,100,100,G4,966,0,3.7,
,"Liander N.V. (NW)",,"Van Helt Stocadestraat",1073JA,1073JA,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,96,1x25,1652,7.14,7.14,1
,"GAS Liander",,"Van Helt Stocadestraat",1073JB,1073JB,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,991,0,0,
,"Liander N.V. (NW)",,"Van Helt Stocadestraat",1073JB,1073JB,AMSTERDAM,NL,ELK,KVB,29,100,100,100,97,1x25,1609,6.9,6.9,1
,"Liander N.V. (NW)",,"Van Helt Stocadestraat",1073JC,1073JC,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,1x25,1793,0,0,1
,"GAS Liander",,"Van Helt Stocadestraat",1073JC,1073JC,AMSTERDAM,NL,GAS,KVB,27,100,100,100,100,G4,1056,0,0,
