MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,,longitude,latitude
Liander N.V.,Liander N.V. (NW),Liander NW,Maarten Jansz Kosterstr,1017VX,1017VX,AMSTERDAM,NL,ELK,KVB,26,100,69.23,100,73,3x25,3472,11.54,0,1.7,52.3605981,4.901663993
Liander N.V.,Liander N.V. (NW),Liander NW,Maarten Jansz Kosterstr,1017VZ,1017VZ,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,52,1x25,4692,4.35,0,1.4,52.36068373,4.902441519
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WB,1017WB,AMSTERDAM,NL,ELK,KVB,50,100,86,100,50,1x25,2816,6,0,1.9,52.36127054,4.897614156
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WC,1017WC,AMSTERDAM,NL,ELK,KVB,35,100,97.14,100,66,1x25,2286,8.57,0,1.8,52.36144089,4.898502018
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WD,1017WD,AMSTERDAM,NL,ELK,KVB,62,100,98.39,100,77,1x25,2337,8.06,0,1.5,52.36172003,4.900027191
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WE,1017WE,AMSTERDAM,NL,ELK,KVB,35,100,100,100,43,1x25,3389,5.71,0,1.3,52.36193797,4.901150198
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WG,1017WG,AMSTERDAM,NL,ELK,KVB,73,100,80.82,100,30,1x25,2367,1.37,0,2.2,52.36108963,4.897454365
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WH,1017WH,AMSTERDAM,NL,ELK,KVB,70,100,74.29,100,54,3x25,2610,2.86,0,2.4,52.36137405,4.898985451
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WJ,1017WJ,AMSTERDAM,NL,ELK,KVB,51,100,78.43,100,51,3x25,3308,3.92,0,1.9,52.36169122,4.90063177
Liander N.V.,Liander N.V. (NW),Liander NW,Utrechtsedwarsstraat,1017WK,1017WK,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,70,1x25,2034,3.33,0,1.1,52.3618869,4.901628768
Liander N.V.,Liander N.V. (NW),Liander NW,Achtergracht,1017WL,1017WL,AMSTERDAM,NL,ELK,KVB,30,100,100,100,47,1x25,5224,20,0,1.4,52.36146146,4.901233603
Liander N.V.,Liander N.V. (NW),Liander NW,Achtergracht,1017WN,1017WN,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,57,1x25,2583,4.35,0,1.6,52.36162799,4.902053697
Liander N.V.,Liander N.V. (NW),Liander NW,Achtergracht,1017WP,1017WP,AMSTERDAM,NL,ELK,KVB,17,100,82.35,100,41,3x25,2849,5.88,0,1.5,52.36120867,4.90225266
Liander N.V.,Liander N.V. (NW),Liander NW,Achtergracht AB,1017WR,1017WS,AMSTERDAM,NL,ELK,KVB,50,100,92,100,66,3x25,7523,40,0,1.5,52.35995731,4.902461816
Liander N.V.,Liander N.V. (NW),Liander NW,Oosteinde,1017WT,1017WT,AMSTERDAM,NL,ELK,KVB,14,100,100,100,50,3x25,14914,28.57,0,2.4,52.35916184,4.901532289
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatikade AB,1017WV,1017WV,AMSTERDAM,NL,ELK,KVB,69,100,91.3,100,72,3x25,8368,17.39,0,2.2,52.35938873,4.903094715
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatikade AB,1017WX,1017WZ,AMSTERDAM,NL,ELK,KVB,56,100,92.86,100,45,1x50,2678,1.79,0,3.1,52.36017308,4.891892494
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1017XA,1017XA,AMSTERDAM,NL,ELK,KVB,50,100,98,100,40,1x50,1669,0,0,3,52.36010673,4.892978672
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht AB,1017XB,1017XB,AMSTERDAM,NL,ELK,KVB,54,100,96.3,100,50,3x25,3110,5.56,0,3.4,52.36005303,4.894179845
Liander N.V.,Liander N.V. (NW),Liander NW,Lijnbaansgracht,1017XC,1017XC,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,46,1x50,2317,7.69,0,3.4,52.35996552,4.895410485
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XD,1017XD,AMSTERDAM,NL,ELK,KVB,28,100,82.14,100,50,3x25,8023,50,0,2.8,52.35967561,4.892357634
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XE,1017XE,AMSTERDAM,NL,ELK,KVB,43,100,97.67,100,37,1x50,4385,18.6,0,3.7,52.35963311,4.893092137
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XG,1017XG,AMSTERDAM,NL,ELK,KVB,45,100,62.22,100,69,3x25,4176,6.67,0,2.8,52.35958446,4.894063989
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XH,1017XH,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,68,3x25,3846,13.51,0,2.5,52.35952945,4.894883019
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XJ,1017XJ,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,31,1x25,8256,22.45,0,1.5,52.35952824,4.896887106
Liander N.V.,Liander N.V. (NW),Liander NW,Frederiksplein,1017XK,1017XK,AMSTERDAM,NL,ELK,KVB,13,100,61.54,100,54,3x25,9736,61.54,0,1.7,52.36127039,4.900265693
Liander N.V.,Liander N.V. (NW),Liander NW,Frederiksplein,1017XL,1017XL,AMSTERDAM,NL,ELK,KVB,21,100,90.48,100,52,3x25,14124,28.57,0,1.9,52.36098675,4.900814108
Liander N.V.,Liander N.V. (NW),Liander NW,Frederiksplein,1017XM,1017XM,AMSTERDAM,NL,ELK,KVB,32,100,84.38,100,41,1x25,4437,37.5,3.13,1.5,52.36097262,4.898733725
Liander N.V.,Liander N.V. (NW),Liander NW,Frederiksplein,1017XN,1017XN,AMSTERDAM,NL,ELK,KVB,41,100,100,100,51,3x25,4291,14.63,0,1.6,52.36057404,4.897996491
Liander N.V.,Liander N.V. (NW),Liander NW,Achter Oosteinde,1017XP,1017XP,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,57,3x25,4879,35.71,0,2.1,52.3594628,4.902640267
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XR,1017XR,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,44,3x25,5167,21.88,0,3.1,52.3593434,4.893870392
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XS,1017XS,AMSTERDAM,NL,ELK,KVB,37,100,83.78,100,49,3x25,7461,21.62,0,3.3,52.35926764,4.895189005
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XT,1017XT,AMSTERDAM,NL,ELK,KVB,20,100,100,100,45,3x25,5264,15,0,2.7,52.35920926,4.896234435
Liander N.V.,Liander N.V. (NW),Liander NW,Weteringschans,1017XV,1017XV,AMSTERDAM,NL,ELK,KVB,26,100,84.62,100,46,3x25,11305,42.31,0,2.2,52.35916858,4.89746735
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017XW,1017XW,AMSTERDAM,NL,ELK,KVB,25,100,100,100,64,1x25,4608,4,0,1.2,52.35901101,4.893711096
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017XX,1017XX,AMSTERDAM,NL,ELK,KVB,20,100,100,100,50,1x25,3550,5,0,1.8,52.35893992,4.894724267
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017XZ,1017XZ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,88,1x25,3829,0,0,1,52.35888018,4.895609512
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017ZA,1017ZA,AMSTERDAM,NL,ELK,KVB,14,100,100,100,29,3x25,5992,21.43,0,3.6,52.35880978,4.893739715
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017ZB,1017ZB,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,57,3x25,4219,8.7,0,3.9,52.35874796,4.894674669
Liander N.V.,Liander N.V. (NW),Liander NW,Den Texstraat,1017ZC,1017ZC,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,42,1x50,3368,0,0,4,52.35869152,4.895532905
Liander N.V.,Liander N.V. (NW),Liander NW,WETERINGPLANTSOEN,1017ZD,1017ZD,AMSTERDAM,NL,ELK,KVB,14,100,71.43,100,21,3x25,7724,35.71,0,1.6,52.35906027,4.892997691
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenstraat,1017ZE,1017ZE,AMSTERDAM,NL,ELK,KVB,12,100,100,100,50,1x25,6330,16.67,0,2.3,52.35883991,4.89643749
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenstraat,1017ZG,1017ZG,AMSTERDAM,NL,ELK,KVB,11,100,100,100,45,3x25,4218,18.18,0,2.4,52.35854994,4.896435502
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenstraat,1017ZH,1017ZH,AMSTERDAM,NL,ELK,KVB,20,100,95,100,30,3x25,5050,25,0,2.5,52.35867796,4.896106999
Liander N.V.,Liander N.V. (NW),Liander NW,Pieter Pauwstraat,1017ZJ,1017ZJ,AMSTERDAM,NL,ELK,KVB,33,100,100,100,39,1x35,2862,3.03,0,1.7,52.35868249,4.897293969
Liander N.V.,Liander N.V. (NW),Liander NW,Pieter Pauwstraat,1017ZK,1017ZK,AMSTERDAM,NL,ELK,KVB,20,100,90,100,55,3x25,2538,0,0,2.5,52.35859614,4.897172395
Liander N.V.,Liander N.V. (NW),Liander NW,Huidekoperstraat,1017ZL,1017ZL,AMSTERDAM,NL,ELK,KVB,59,100,96.61,100,61,1x25,3165,10.17,0,1.6,52.3592771,4.897826778
Liander N.V.,Liander N.V. (NW),Liander NW,Huidekoperstraat,1017ZM,1017ZM,AMSTERDAM,NL,ELK,KVB,100,100,99,100,61,1x25,2151,1,0,1.4,52.35949991,4.897417548
Liander N.V.,Liander N.V. (NW),Liander NW,Westeinde,1017ZN,1017ZR,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,55,3x25,8025,38.1,0,1.8,52.35843284,4.89420915
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenkade,1017ZS,1017ZS,AMSTERDAM,NL,ELK,KVB,35,100,100,100,51,3x25,3358,8.57,0,1.5,52.35838361,4.895025458
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenkade,1017ZT,1017ZT,AMSTERDAM,NL,ELK,KVB,44,100,100,100,55,3x25,5022,11.36,0,1.6,52.35828515,4.896552623
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenkade,1017ZV,1017ZV,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,40,1x35,3758,10,0,1.3,52.35823791,4.898026069
Liander N.V.,Liander N.V. (NW),Liander NW,Nicolaas Witsenkade AB,1017ZW,1017ZX,AMSTERDAM,NL,ELK,KVB,31,100,93.55,100,81,3x25,3474,3.23,0,2.4,52.36085334,4.889579993
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwevaart,1018AA,1018AA,AMSTERDAM,NL,ELK,KVB,31,100,93.55,100,32,1x50,2812,25.81,0,3,52.37023612,4.914492888
Liander N.V.,Liander N.V. (NW),Liander NW,Kadijksplein,1018AB,1018AB,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,84,1x25,3728,6.25,0,1.1,52.37001253,4.911721256
Liander N.V.,Liander N.V. (NW),Liander NW,Kadijksplein,1018AC,1018AC,AMSTERDAM,NL,ELK,KVB,24,100,87.5,100,54,1x25,8562,16.67,0,1.7,52.37025606,4.912536072
Liander N.V.,Liander N.V. (NW),Liander NW,Entrepotdok,1018AD,1018AD,AMSTERDAM,NL,ELK,KVB,262,100,98.09,100,34,1x35,5621,12.21,0,1.4,52.36750916,4.918087146
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatistraat,1018AE,1018AG,AMSTERDAM,NL,ELK,KVB,59,100,91.53,100,80,3x25,5365,18.64,0,1.9,52.36639279,4.925721163
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerpad,1018AH,1018AJ,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,73,3x25,14331,34.62,0,1.7,52.36688966,4.92892102
Liander N.V.,Liander N.V. (NW),Liander NW,Zeeburgerpad AB,1018AK,1018AK,AMSTERDAM,NL,ELK,KVB,533,99.81,95.31,100,76,3x25,3369,1.69,0,3.3,52.36873275,4.931656081
Liander N.V.,Liander N.V. (NW),Liander NW,Funenkade,1018AL,1018AM,AMSTERDAM,NL,ELK,KVB,164,100,79.88,100,86,3x25,5341,7.32,0,3.1,52.36762235,4.930163156
Liander N.V.,Liander N.V. (NW),Liander NW,Spinozahof,1018AN,1018AN,AMSTERDAM,NL,ELK,KVB,118,100,100,100,93,1x25,1913,3.39,0,1.1,52.36171946,4.913601429
Liander N.V.,Liander N.V. (NW),Liander NW,Cruquiuskade,1018AP,1018AP,AMSTERDAM,NL,ELK,KVB,26,100,80.77,100,81,3x25,2922,19.23,0,1.7,52.36585734,4.917409264
Liander N.V.,Liander N.V. (NW),Liander NW,Waaigat,1018AR,1018AR,AMSTERDAM,NL,ELK,KVB,85,100,100,100,93,1x25,1741,0,0,1.1,52.36999521,4.921217098
Liander N.V.,Liander N.V. (NW),Liander NW,Parelstraat,1018AS,1018AS,AMSTERDAM,NL,ELK,KVB,23,100,100,100,83,1x25,2460,4.35,0,1.2,52.37020025,4.920720698
Liander N.V.,Liander N.V. (NW),Liander NW,Overhaalsgang,1018AT,1018AT,AMSTERDAM,NL,ELK,KVB,17,100,100,100,88,1x25,2971,11.76,0,1.1,52.3689278,4.918041901
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatistraat,1018AV,1018AV,AMSTERDAM,NL,ELK,KVB,93,100,90.32,100,55,1x25,7310,21.51,0,1.4,52.36522308,4.92223168
Liander N.V.,Liander N.V. (NW),Liander NW,Geschutswerf,1018AW,1018AW,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,98,3x25,4531,8.16,0,2,52.36758014,4.918450751
Liander N.V.,Liander N.V. (NW),Liander NW,Geschutswerf,1018AW,1018AW,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,98,3x25,4531,8.16,0,2,52.36758014,4.918450751,52.366924,4.920419395
Liander N.V.,Liander N.V. (NW),Liander NW,Binnenkadijk,1018AX,1018AX,AMSTERDAM,NL,ELK,KVB,82,100,100,100,84,3x25,2382,2.44,0,1,52.36806847,4.916716396
Liander N.V.,Liander N.V. (NW),Liander NW,Binnenkadijk,1018AZ,1018AZ,AMSTERDAM,NL,ELK,KVB,91,100,100,100,97,3x25,3321,2.2,0,1,52.36803305,4.91673296
Liander N.V.,Liander N.V. (NW),Liander NW,Laagte Kadijk,1018BA,1018BA,AMSTERDAM,NL,ELK,KVB,58,100,63.79,100,38,1x25,1950,0,0,1.3,52.36999775,4.912503501
Liander N.V.,Liander N.V. (NW),Liander NW,Laagte Kadijk,1018BB,1018BB,AMSTERDAM,NL,ELK,KVB,119,100,94.96,100,63,3x25,2168,2.52,0.84,1.9,52.36857706,4.916437266
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Kadijken,1018BC,1018BC,AMSTERDAM,NL,ELK,KVB,25,100,100,100,92,1x25,1649,4,0,1.1,52.36941266,4.914569032
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BD,1018BD,AMSTERDAM,NL,ELK,KVB,33,100,63.64,100,36,3x25,1992,6.06,0,2.7,52.37001922,4.913728837
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BE,1018BE,AMSTERDAM,NL,ELK,KVB,96,100,92.71,100,48,1x25,3702,7.29,0,1.4,52.36954576,4.915118491
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BG,1018BG,AMSTERDAM,NL,ELK,KVB,26,100,92.31,100,85,1x25,2088,0,0,1,52.36869805,4.917461178
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BH,1018BH,AMSTERDAM,NL,ELK,KVB,78,100,100,100,68,1x25,5473,2.56,0,1.8,52.36846301,4.918480046
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BJ,1018BJ,AMSTERDAM,NL,ELK,KVB,41,100,100,100,59,3x25,2574,12.2,0,1.2,52.36768498,4.92042043
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BK,1018BK,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,66,1x25,3000,18.75,0,1.2,52.36729055,4.921906546
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BL,1018BL,AMSTERDAM,NL,ELK,KVB,28,100,82.14,100,46,1x25,1991,3.57,0,1.8,52.3701108,4.912858238
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BM,1018BM,AMSTERDAM,NL,ELK,KVB,35,100,74.29,100,46,3x25,2680,2.86,0,2.4,52.36991332,4.91345799
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BN,1018BN,AMSTERDAM,NL,ELK,KVB,26,100,100,100,81,1x25,1731,0,0,1.1,52.36972593,4.914005565
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BP,1018BP,AMSTERDAM,NL,ELK,KVB,10,100,90,100,70,1x25,1943,10,0,1.3,52.36960802,4.914345706
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BR,1018BR,AMSTERDAM,NL,ELK,KVB,20,100,100,100,85,1x25,2188,0,0,1,52.36938272,4.915006818
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BS,1018BS,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,1x25,3192,3.57,0,1,52.36907956,4.91571851
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BT,1018BT,AMSTERDAM,NL,ELK,KVB,78,100,26.92,100,37,3x25,2457,1.28,0,1.1,52.36885026,4.916375128
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BV,1018BV,AMSTERDAM,NL,ELK,KVB,25,100,8,100,48,1x50,2806,0,0,2,52.36859467,4.917232349
Liander N.V.,Liander N.V. (NW),Liander NW,Hoogte Kadijk,1018BW,1018BW,AMSTERDAM,NL,ELK,KVB,47,100,93.62,100,81,3x25,4815,19.15,0,1.3,52.36821006,4.918145532
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatistraat,1018BX,1018BX,AMSTERDAM,NL,ELK,KVB,18,100,100,100,44,1x25,4197,38.89,0,1.5,52.36643149,4.922092362
Liander N.V.,Liander N.V. (NW),Liander NW,Sarphatistraat,1018BX,1018BX,AMSTERDAM,NL,ELK,KVB,18,100,100,100,44,1x25,4197,38.89,0,1.5,52.36643149,4.922092362,52.36635502,4.922951778
Liander N.V.,Liander N.V. (NW),Liander NW,Anne Frankstraat,1018BZ,1018BZ,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,3x25,3103,0,0,1,52.36916409,4.910762012
Liander N.V.,Liander N.V. (NW),Liander NW,Kazernestraat,1018CC,1018CC,AMSTERDAM,NL,ELK,KVB,55,100,94.55,100,78,1x25,2469,7.27,0,1.4,52.36433877,4.921324731
Liander N.V.,Liander N.V. (NW),Liander NW,Kazernestraat,1018CD,1018CD,AMSTERDAM,NL,ELK,KVB,24,100,83.33,100,58,1x25,2787,4.17,0,2.1,52.36397484,4.921775301
Liander N.V.,Liander N.V. (NW),Liander NW,Alexanderstraat,1018CE,1018CE,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,83,1x25,1864,5.71,0,1.1,52.36391851,4.920743481
Liander N.V.,Liander N.V. (NW),Liander NW,Alexanderplein,1018CG,1018CG,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,46,3x25,8163,21.43,0,1.4,52.36373161,4.920092326
Liander N.V.,Liander N.V. (NW),Liander NW,Alexanderkade,1018CH,1018CH,AMSTERDAM,NL,ELK,KVB,22,100,100,100,73,1x25,3052,0,0,1.1,52.36313276,4.919078034
Liander N.V.,Liander N.V. (NW),Liander NW,Alexanderkade,1018CK,1018CK,AMSTERDAM,NL,ELK,KVB,16,100,100,100,88,1x25,2405,0,0,1.1,52.36374094,4.921164202
Liander N.V.,Liander N.V. (NW),Liander NW,Alexanderkade,1018CL,1018CL,AMSTERDAM,NL,ELK,KVB,27,100,92.59,100,78,1x25,2020,7.41,0,1.3,52.36375503,4.921122336
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Doklaan,1018CM,1018CM,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,68,1x25,5584,7.5,0,1.1,52.36858504,4.911866087
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Doklaan,1018CN,1018CN,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,80,1x25,2673,6.67,0,1.1,52.36822825,4.912433683
Liander N.V.,Liander N.V. (NW),Liander NW,Henri Polaklaan,1018CP,1018CP,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,63,1x25,4408,12.5,0,1.6,52.36789006,4.91123743
Liander N.V.,Liander N.V. (NW),Liander NW,Henri Polaklaan,1018CR,1018CR,AMSTERDAM,NL,ELK,KVB,22,100,86.36,100,50,1x25,3147,0,0,1.3,52.36759001,4.912144798
Liander N.V.,Liander N.V. (NW),Liander NW,Henri Polaklaan,1018CS,1018CS,AMSTERDAM,NL,ELK,KVB,82,100,100,100,85,1x25,2270,3.66,0,1.1,52.36770697,4.910639987
Liander N.V.,Liander N.V. (NW),Liander NW,Henri Polaklaan,1018CT,1018CT,AMSTERDAM,NL,ELK,KVB,26,100,100,100,58,1x25,3895,3.85,0,1.4,52.36737086,4.911713076
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Kerklaan,1018CV,1018CV,AMSTERDAM,NL,ELK,KVB,41,100,92.68,100,61,1x25,4942,14.63,0,1.4,52.36697589,4.912042501
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Kerklaan,1018CW,1018CW,AMSTERDAM,NL,ELK,KVB,13,100,100,100,69,1x25,3591,0,0,1.1,52.36761865,4.91262521
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Kerklaan,1018CX,1018CX,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,63,1x25,5384,13.33,0,1.4,52.36813308,4.913073258
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Kerklaan,1018CZ,1018DA,AMSTERDAM,NL,ELK,KVB,24,100,87.5,100,58,3x25,5976,29.17,0,2,52.36719036,4.910069005
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DB,1018DB,AMSTERDAM,NL,ELK,KVB,20,100,85,100,40,3x25,16164,30,0,3.2,52.36689749,4.910932614
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DC,1018DD,AMSTERDAM,NL,ELK,KVB,45,100,82.22,100,36,3x25,9817,26.67,0,1.4,52.36695384,4.909455276
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DE,1018DE,AMSTERDAM,NL,ELK,KVB,20,100,95,100,45,3x25,8441,35,0,1.8,52.36652096,4.910996515
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DG,1018DG,AMSTERDAM,NL,ELK,KVB,17,100,100,100,47,1x25,10174,23.53,0,1.9,52.36615281,4.912049878
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DH,1018DH,AMSTERDAM,NL,ELK,KVB,38,100,76.32,100,55,3x25,3750,10.53,0,2,52.36520216,4.91475748
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Middenlaan,1018DJ,1018DJ,AMSTERDAM,NL,ELK,KVB,29,100,100,100,76,1x25,3153,10.34,0,1.2,52.36424655,4.917571154
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Westermanlaan,1018DK,1018DK,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,94,3x25,3606,16.67,0,2.3,52.36536226,4.912507421
Liander N.V.,Liander N.V. (NW),Liander NW,Plantage Lepellaan,1018DL,1018DM,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,96,3x25,9384,4.17,0,1.2,52.36909602,4.910628592
Liander N.V.,Liander N.V. (NW),Liander NW,Weesperstraat,1018DN,1018DN,AMSTERDAM,NL,ELK,KVB,165,100,99.39,100,75,1x25,3177,6.06,0,1.1,52.36521841,4.905623931
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Herengracht,1018DP,1018DR,AMSTERDAM,NL,ELK,KVB,45,100,84.44,100,56,3x25,5632,15.56,0,2.1,52.36476526,4.903694415
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Keizersgracht,1018DS,1018DS,AMSTERDAM,NL,ELK,KVB,26,100,100,100,50,1x25,6312,11.54,0,1.4,52.36458743,4.904061808
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Keizersgracht,1018DT,1018DT,AMSTERDAM,NL,ELK,KVB,55,100,100,100,64,1x25,3296,9.09,0,1.4,52.36478772,4.90497807
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Keizersgracht AB,1018DV,1018DW,AMSTERDAM,NL,ELK,KVB,60,100,80,100,53,1x25,2024,3.33,0,1.8,52.36394089,4.903834636
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Kerkstraat,1018DX,1018DX,AMSTERDAM,NL,ELK,KVB,20,100,100,100,50,1x25,3176,5,0,1.7,52.36407783,4.904630793
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Kerkstraat,1018DZ,1018DZ,AMSTERDAM,NL,ELK,KVB,31,100,100,100,68,1x35,6292,6.45,0,1.1,52.364216,4.905275676
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Kerkstraat,1018EA,1018EA,AMSTERDAM,NL,ELK,KVB,23,100,100,100,65,1x25,2775,4.35,0,2.1,52.36371403,4.903578908
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Kerkstraat,1018EB,1018EB,AMSTERDAM,NL,ELK,KVB,39,100,94.87,100,85,1x25,2130,0,0,1.2,52.36383873,4.904213992
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Kerkstraat,1018EC,1018EC,AMSTERDAM,NL,ELK,KVB,62,100,98.39,100,82,1x25,3028,3.23,0,1.3,52.3639788,4.905063578
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Prinsengracht,1018ED,1018ED,AMSTERDAM,NL,ELK,KVB,26,100,88.46,100,58,3x25,3500,7.69,0,1.6,52.36326205,4.903915243
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Prinsengracht,1018EE,1018EE,AMSTERDAM,NL,ELK,KVB,18,100,100,100,61,3x25,3025,11.11,0,1.5,52.36333981,4.904379449
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Prinsengracht,1018EG,1018EG,AMSTERDAM,NL,ELK,KVB,72,100,98.61,100,64,1x25,3545,11.11,0,1.4,52.36357276,4.905616193
